SCRUB_ZIP_CODE,COUNTRY,DATE_VALID_STD,DOY_STD,MIN_TEMPERATURE_AIR_2M_F,AVG_TEMPERATURE_AIR_2M_F,MAX_TEMPERATURE_AIR_2M_F,MIN_TEMPERATURE_WETBULB_2M_F,AVG_TEMPERATURE_WETBULB_2M_F,MAX_TEMPERATURE_WETBULB_2M_F,MIN_TEMPERATURE_DEWPOINT_2M_F,AVG_TEMPERATURE_DEWPOINT_2M_F,MAX_TEMPERATURE_DEWPOINT_2M_F,MIN_TEMPERATURE_FEELSLIKE_2M_F,AVG_TEMPERATURE_FEELSLIKE_2M_F,MAX_TEMPERATURE_FEELSLIKE_2M_F,MIN_TEMPERATURE_WINDCHILL_2M_F,AVG_TEMPERATURE_WINDCHILL_2M_F,MAX_TEMPERATURE_WINDCHILL_2M_F,MIN_TEMPERATURE_HEATINDEX_2M_F,AVG_TEMPERATURE_HEATINDEX_2M_F,MAX_TEMPERATURE_HEATINDEX_2M_F,MIN_HUMIDITY_RELATIVE_2M_PCT,AVG_HUMIDITY_RELATIVE_2M_PCT,MAX_HUMIDITY_RELATIVE_2M_PCT,MIN_HUMIDITY_SPECIFIC_2M_GPKG,AVG_HUMIDITY_SPECIFIC_2M_GPKG,MAX_HUMIDITY_SPECIFIC_2M_GPKG,MIN_PRESSURE_2M_MB,AVG_PRESSURE_2M_MB,MAX_PRESSURE_2M_MB,MIN_PRESSURE_MEAN_SEA_LEVEL_MB,AVG_PRESSURE_MEAN_SEA_LEVEL_MB,MAX_PRESSURE_MEAN_SEA_LEVEL_MB,MIN_WIND_SPEED_10M_MPH,AVG_WIND_SPEED_10M_MPH,MAX_WIND_SPEED_10M_MPH,AVG_WIND_DIRECTION_10M_DEG,MIN_WIND_SPEED_80M_MPH,AVG_WIND_SPEED_80M_MPH,MAX_WIND_SPEED_80M_MPH,AVG_WIND_DIRECTION_80M_DEG,MIN_WIND_SPEED_100M_MPH,AVG_WIND_SPEED_100M_MPH,MAX_WIND_SPEED_100M_MPH,AVG_WIND_DIRECTION_100M_DEG,TOT_PRECIPITATION_IN,TOT_SNOWFALL_IN,MIN_CLOUD_COVER_TOT_PCT,AVG_CLOUD_COVER_TOT_PCT,MAX_CLOUD_COVER_TOT_PCT,MIN_RADIATION_SOLAR_TOTAL_WPM2,AVG_RADIATION_SOLAR_TOTAL_WPM2,MAX_RADIATION_SOLAR_TOTAL_WPM2,TOT_RADIATION_SOLAR_TOTAL_WPM2,PROBABILITY_OF_PRECIPITATION_PCT,PROBABILITY_OF_SNOW_PCT
5,US,9/15/2021,258,74.6,82.4,89.7,68,70.7,73.2,60.8,64.8,66.3,78.1,84.8,90.9,74.8,82.4,87.8,78.1,84.8,90.9,44,57,75,11.6,13.5,14.2,992.3,994.2,995.8,1010.9,1012.7,1014.4,2.5,6.7,10.7,44,3,9.7,15.4,46,3,10,16,46,0,0,2,53,91,0,207,693.8,4968.8,33,0
5,US,9/16/2021,259,74.2,84.1,93.7,63.1,67.5,71.2,50.8,56.1,65.4,77.1,85,93.6,74.7,84.1,93.6,77.1,85,93.6,25,41,63,8.3,10,13.6,993.7,995.7,998.2,1012.1,1014.2,1016.8,3.2,5.7,7.9,63,5.3,8.9,12.9,68,5.3,9.3,13.5,69,0,0,0,0,3,0,265.8,809,6378.3,20,0
5,US,9/17/2021,260,73.7,84.4,94.8,62.5,67.1,71.4,51.2,55.4,61.2,76.7,85.1,94.8,73.9,84.4,94.8,76.7,85.1,94.8,26,38,52,8.3,9.7,11.9,992.7,995.1,997.8,1011.1,1013.7,1016.5,3.7,7.2,11.1,139,5,11.1,18.8,139,5.1,11.6,19.9,139,0,0,0,28,100,0,252.3,757.9,6055.8,10,0
5,US,9/18/2021,261,76.5,85.6,95.8,65.1,70.7,72.6,54.3,62.1,67.3,79.5,87.3,95.6,76.7,85.6,95.6,79.5,87.3,95.6,25,48,72,9.3,12.4,14.6,991.2,993.5,995.8,1009.5,1012,1014.4,7.1,9.3,13.9,169,10.7,14.4,21.3,172,10.9,15,22.3,172,0,0,0,3,26,0,260,797.3,6239.1,15,0
5,US,9/19/2021,262,76.3,83.9,91.8,72,73,74.1,65.7,67.9,70.1,80.1,87.3,94.6,76.5,83.9,91.3,80.1,87.3,94.6,43,60,81,14,15,16,990.9,992.5,994.5,1009.3,1011,1013.1,8.7,10.4,13.9,159,12.5,16.3,22.8,161,12.8,17,23.9,161,0.03,0,0,41,96,0,170,702,4080.4,5,0
5,US,9/20/2021,263,75.6,81.9,93,72.5,73.4,74.2,66.2,69.6,71.9,79.8,85.8,93.9,75.8,81.9,90.5,79.8,85.8,93.9,45,68,87,14.3,15.9,17,990.1,992.5,994.6,1008.6,1011.1,1013.1,9.1,11.3,13.9,155,13.7,17.7,21.5,157,14,18.4,22.4,158,0.13,0,1,62,99,0,153.1,590.6,3675.1,15,0
5,US,9/21/2021,264,68.3,73,79.7,57.5,63.7,71,47.5,57,69.2,69.1,75.4,79.5,69.1,73,79.5,69.1,75.4,79.5,39,60,89,7.1,10.4,15.5,993.5,995.9,998,1012.1,1014.6,1016.8,3.7,11.4,16.6,357,6,18,24.9,358,6.2,18.8,25.7,359,1.37,0,0,63,100,0,206.5,696.4,4955.7,15,0
5,US,9/22/2021,265,64,72.2,81.4,55.2,58.6,61.8,42.7,46,48.3,64.3,72.5,80.5,64.3,72.2,80.5,64.3,72.5,80.5,26,41,54,6,6.8,7.3,992.9,995.9,998.9,1011.5,1014.6,1017.7,2.8,5.9,7.7,5,4,9.3,12.4,8,4.1,9.7,13.3,9,0,0,0,0,0,0,263.5,806.3,6324.2,5,0
5,US,9/23/2021,266,66.6,77.6,90.5,56.4,61.5,66.3,44.5,47.2,50.6,66.6,78,89.3,66.6,77.6,89.3,66.6,78,89.3,21,36,51,6.5,7.1,8.1,989.2,991.7,993.5,1007.6,1010.3,1012.3,6.1,9.5,15.7,201,10.3,15.8,27,201,10.9,16.7,28.4,201,0,0,0,0,0,0,258.1,789.5,6193.9,15,0
5,US,9/24/2021,267,70.2,80.5,91.9,60.8,64.8,68,47.1,52.9,61.4,76,82.1,91.8,70.6,80.5,91.8,76,82.1,91.8,22,41,59,7.2,8.9,11.9,990.7,992.2,993.7,1009.2,1010.7,1012.3,10.5,13.3,15,179,18.2,22.1,26,181,19.3,23.2,27.4,181,0,0,0,0,2,0,259.8,797.5,6235.1,15,0
6,US,9/10/2021,253,74.7,82.4,91.1,64.3,67,69,50.3,56.6,60.8,77.5,83.2,91,75.1,82.4,91,77.5,83.2,91,25,43,58,7.9,9.9,11.4,1012.7,1014.2,1016.2,1015.1,1016.6,1018.5,3,7,9,86,6.7,10.5,13,91,7.2,10.9,13.6,92,0,0,0,0,0,0,290.9,933.7,6982.2,0,0
6,US,9/11/2021,254,72.4,81.3,90.5,62.3,67.4,70.7,55.1,58.7,64.3,76.4,82.7,90.5,72.6,81.3,90.5,76.4,82.7,90.5,34,47,60,9.2,10.7,12.9,1013.6,1015.2,1017,1016,1017.6,1019.4,1.5,7,11,102,4.2,10.7,16,103,4.8,11.1,16.5,104,0,0,0,0,2,0,291.3,936,6990.8,5,0
6,US,9/12/2021,255,74.8,82.1,90.8,68.6,72.6,74.8,64.6,68.1,72.5,78.1,85.8,94.7,75,82.1,90.6,78.1,85.8,94.7,47,64,81,13,14.8,17,1013.3,1014.9,1016.5,1015.6,1017.2,1018.9,3.9,8.9,12.8,96,7.4,13.6,19.1,97,8.1,14.2,19.8,98,0.05,0,0,62,100,0,199.9,783.9,4797.2,80,0
6,US,9/13/2021,256,75.4,76.9,81,73.6,74.3,75.7,72.7,73.2,73.9,79.9,81.6,86.6,75.5,76.9,80.8,79.9,81.6,86.6,80,89,92,17.1,17.4,17.9,1010.4,1012,1014,1012.8,1014.4,1016.3,1.4,5.9,10.1,146,1.9,10.2,17.9,151,1.8,10.7,18.8,151,0.83,0,100,100,100,0,90.6,579.7,2173.1,85,0
6,US,9/14/2021,257,73.2,76.1,80.1,71.6,73.4,75.3,70.6,72.4,74.6,77.5,80.5,83.9,73.3,76.1,79.6,77.5,80.5,83.9,76,89,93,15.9,17,18.3,1006.3,1008.4,1010.7,1008.6,1010.7,1013.1,7.2,10.2,13.4,116,12.9,17.6,21.9,121,13.9,18.5,23,121,0.21,0,98,100,100,0,55.1,366.7,1323,75,0
6,US,9/15/2021,258,74.3,79.3,87.5,73.4,75.4,77.1,72.5,73.8,75,79.2,85,94.1,74.5,79.3,86.7,79.2,85,94.1,65,84,98,17,17.9,18.6,1006.6,1008.2,1010.2,1009,1010.6,1012.6,2.3,5.7,9.4,65,3.4,8.7,14.4,71,3.5,9,14.9,72,0.28,0,51,79,95,0,199.7,660.7,4793,55,0
6,US,9/16/2021,259,73.3,80.9,89.9,71.1,73.4,74.6,68,70,72.4,77.4,85.1,92.3,73.4,80.9,87.9,77.4,85.1,92.3,52,71,92,14.8,15.8,16.9,1009.6,1010.8,1012.4,1011.9,1013.1,1014.8,3.7,6.4,9.6,77,7.9,10.4,13.3,79,8.5,11,13.7,79,0,0,9,55,98,0,217.4,763.3,5216.7,60,0
6,US,9/17/2021,260,75.6,82.1,90.7,71.8,73.8,74.7,67.5,70.1,72.4,79.3,86.3,93.5,75.6,82.1,89.3,79.3,86.3,93.5,50,69,83,14.6,15.8,17,1009.9,1011.2,1013.2,1012.3,1013.6,1015.6,3.6,6.5,9.1,101,7.2,10.3,13.5,104,8.1,10.9,14,105,0,0,0,14,60,0,229.7,763.7,5511.6,35,0
6,US,9/18/2021,261,76,81.3,87.8,74.1,75.3,76.3,71.9,72.9,74.1,80.7,86.8,93.4,76.1,81.3,87,80.7,86.8,93.4,61,77,92,16.9,17.3,18,1009.4,1010.7,1012.1,1011.7,1013,1014.4,2.7,5.9,8.9,137,5.2,9.5,13.3,137,5.9,10,13.8,138,0.3,0,0,23,92,0,245.7,733.8,5895.7,26,0
6,US,9/19/2021,262,75.8,80.2,86.7,74.5,76,77.6,73.5,74.4,74.9,80.7,86.4,93.5,75.9,80.2,86.1,80.7,86.4,93.5,66,83,93,17.7,18.2,18.6,1008.5,1009.8,1011.2,1010.8,1012.1,1013.5,3.7,6.2,8.6,137,8.2,11,13.3,140,9.3,11.7,14.5,141,0.81,0,5,44,98,0,239.1,764.6,5739.2,40,0
6,US,9/20/2021,263,76,81.3,87.2,74.6,75.7,77.4,72,73.5,75.5,81.4,87.1,94.2,76.5,81.3,86.5,81.4,87.1,94.2,62,78,92,16.9,17.7,18.9,1008.5,1009.4,1010.5,1010.8,1011.7,1012.8,4.5,8,12.8,122,9.1,13.5,18.3,127,10.5,14.4,18.8,128,0.61,0,7,37,88,0,249,762.7,5976,49,0
6,US,9/21/2021,264,72.1,79,89,65.7,73.1,76.5,62,70.5,74.4,76.4,83.9,91.9,72.2,79,85.8,76.4,83.9,91.9,63,76,87,11.9,16.1,18.3,1007,1008.9,1011,1009.4,1011.3,1013.4,3.2,7.9,11.2,13,5.1,13,17.8,11,5.3,13.7,18.5,11,0.39,0,34,69,97,0,214.7,671.8,5153.2,45,0
6,US,9/22/2021,265,66.9,74.4,83.7,58.8,61,64,41.7,48.9,59.5,67.1,75.8,83.7,67.1,74.4,83.7,67.1,75.8,83.7,23,43,66,5.7,7.5,10.9,1009.5,1011.2,1012.9,1011.8,1013.6,1015.3,3.7,10.2,14.1,11,7.9,16.7,21.2,11,8.7,17.5,21.8,11,0,0,0,5,43,0,281.6,846.5,6756.8,30,0
6,US,9/23/2021,266,67.7,76,86.5,58.9,63.3,67.3,49.8,54.1,59.8,67.8,77.2,86.4,67.8,76,86.4,67.8,77.2,86.4,30,48,62,7.7,9.1,11.1,1009.6,1011,1012.6,1011.9,1013.3,1015,2,4.9,9.8,163,2.1,7.5,14.7,157,2.2,8,15.4,156,0,0,0,0,0,0,273.2,822.9,6556.5,30,0
6,US,9/24/2021,267,70.1,79.4,89,62.9,70.2,75.2,58,65.4,73.1,76,83.6,93.3,70.2,79.4,88.3,76,83.6,93.3,43,64,84,10.3,13.7,17.4,1009.3,1010.6,1011.6,1011.6,1013,1013.9,4.3,6.8,10.8,150,8.8,11.4,14.6,151,9.7,12.2,14.9,151,0,0,0,11,47,0,262.6,804.4,6301.2,26,0
7,US,9/10/2021,253,61.3,67.9,75.9,55.3,58.1,60.4,46,49.9,55.2,61.3,68.8,76.3,61.3,67.9,75.7,61.3,68.8,76.3,35,54,74,6.7,7.7,9.3,1004.8,1010.2,1016.2,1009.2,1014.5,1020.6,3.3,8.8,12.7,326,7,15.1,19.9,329,7.4,16,20.6,329,0,0,0,0,0,0,258.1,822.4,6194.5,0,0
7,US,9/11/2021,254,60.2,69.3,78.7,53.3,59,62.7,46.8,50.4,57.6,60.3,70.1,78.7,60.3,69.3,78.7,60.3,70.1,78.7,34,52,70,6.8,7.8,10.1,1016.4,1017.7,1019.7,1020.7,1022.1,1024.1,1.8,5.7,8.3,225,2.8,9.5,14.6,225,3,10,15.7,224,0,0,0,2,29,0,255.7,817.1,6137.9,0,0
7,US,9/12/2021,255,64.6,76.1,86.9,60.9,65.6,69.3,55.9,59.2,62.7,64.6,77,86.7,64.6,76.1,86.7,64.6,77,86.7,37,58,84,9.6,10.8,12.1,1013.5,1015.4,1017.1,1017.8,1019.7,1021.4,4.6,8.6,12.7,224,11,15.3,20.3,227,12.5,16.2,21,228,0,0,3,51,100,0,233.5,788.8,5603,1,0
7,US,9/13/2021,256,71.7,80.6,90.1,65.5,70.1,73.5,62,64.8,67.4,76.3,83.5,92.7,71.9,80.6,90,76.3,83.5,92.7,44,60,72,11.8,13.1,14.3,1012.8,1014,1015.2,1017,1018.3,1019.5,3.1,5.7,9,274,6,10.4,13.1,277,6.5,11.1,14.4,278,0,0,1,24,100,0,241.1,777.1,5785.9,5,0
7,US,9/14/2021,257,73.9,81.8,91.9,68,70.8,73.3,63.5,65.1,66.3,77.5,84.5,93.9,74.2,81.8,91.8,77.5,84.5,93.9,39,59,75,12.7,13.3,13.8,1011.8,1013.4,1015,1016,1017.7,1019.3,1.2,5.4,8.9,191,1.7,9,14.8,195,1.8,9.4,15.7,196,0.01,0,7,61,100,0,228.2,766.6,5476.7,25,0
7,US,9/15/2021,258,70.9,77.7,86.5,66.2,67.7,69.2,54.7,61.8,66.8,76.5,80,86.2,72.4,77.7,86.2,76.5,80,86.2,34,61,80,9.3,11.9,14,1010.8,1012.3,1013.6,1015,1016.6,1017.9,6.3,9.8,12.4,184,12,16.6,19.9,186,13,17.4,21,186,0,0,0,7,23,0,244.2,772.3,5860.2,25,0
7,US,9/16/2021,259,65,71.8,76.7,64,69,71.8,63.3,67.8,69.9,65.3,74.6,79.8,65.3,71.8,76.2,65.3,74.6,79.8,81,87,94,12.3,14.5,15.6,1009.2,1010.3,1011.2,1013.5,1014.6,1015.4,3.6,6.9,9.7,225,6,12.7,18.2,220,6.1,13.4,19.2,219,1.09,0,0,73,100,0,96.2,282.1,2307.6,30,0
7,US,9/17/2021,260,64,67.6,73.9,58.1,62.3,64.7,53.1,59,63,64.4,68.6,77,64.4,67.6,73.8,64.4,68.6,77,60,75,93,8.6,10.7,12.2,1007.3,1008.8,1010.7,1011.6,1013.1,1015,7.5,9.4,11.7,347,13.9,16.5,19.9,349,14.8,17.4,20.7,349,0.05,0,25,87,100,0,54.1,212.1,1297.9,16,0
7,US,9/18/2021,261,59.6,70.7,82.1,54.6,60.2,64.8,48.5,52.2,57.6,61.2,72.1,81.2,61.2,70.7,81.2,61.2,72.1,81.2,33,54,66,7.3,8.4,10.1,1011.1,1013.7,1016.6,1015.4,1018.1,1021,3.4,6.8,9,331,6.2,12.1,15.1,336,6.6,12.7,16,337,0,0,0,3,27,0,245.1,781.7,5882.7,25,0
7,US,9/19/2021,262,64.8,74.4,85.8,59.4,63.3,66.7,53,55.6,59.4,65.9,75.4,84.9,65.9,74.4,84.9,65.9,75.4,84.9,34,54,69,8.6,9.4,10.7,1016.8,1018.6,1020.4,1021.2,1022.9,1024.8,2.4,3.6,6.1,115,3.3,5.5,10,112,3.3,5.7,10.6,112,0,0,0,0,0,0,236,754.8,5664.3,25,0
7,US,9/20/2021,263,65.4,73.6,84.5,61.5,64.3,67.5,56,58.3,60.7,66.5,74.1,83.5,66.5,73.6,83.5,66.5,74.1,83.5,40,61,79,9.6,10.3,11.2,1019.1,1020.6,1022.1,1023.4,1024.9,1026.5,2.6,5.4,8.2,73,4.2,8.5,11.8,77,4.3,8.8,12.4,77,0,0,0,6,31,0,232.2,747.6,5571.6,15,0
7,US,9/21/2021,264,65.1,67.2,73.7,60.9,63.5,65.7,57.7,61.3,65.2,65.5,67.8,76.3,65.5,67.2,71.8,65.5,67.8,76.3,63,82,95,10,11.5,13.2,1011.4,1014.9,1018.7,1015.7,1019.2,1023.1,5.2,9,11,23,9.7,15.9,20,27,10.4,16.8,21.1,27,0.09,0,44,94,100,0,68,283.5,1632.6,20,0
7,US,9/22/2021,265,65.4,67.2,69.7,64.8,65.5,66.5,64.2,64.7,65.2,65.8,67.2,69.6,65.8,67.2,69.6,65.8,67.2,69.6,85,91,95,12.7,12.9,13.1,1011.2,1012.3,1013.6,1015.5,1016.6,1018,2,5.1,7.9,350,3.2,8.9,14.4,354,3.3,9.3,15.2,355,0,0,28,93,100,0,33,115.3,791.6,25,0
7,US,9/23/2021,266,63.6,74,85.7,63.8,66.8,68.9,56.5,62.7,66.2,64.3,75.2,84.8,64.3,74,84.7,64.3,75.2,84.8,38,72,97,9.9,12.2,13.6,1011.5,1013.3,1014.2,1015.8,1017.6,1018.5,1.4,3,6.6,69,1.8,4.7,10.8,66,1.8,5,11.4,66,0,0,0,18,83,0,225.8,734,5418.1,15,0
7,US,9/24/2021,267,67.3,71.7,77.3,64.4,67.1,68.9,62.5,64.8,66.7,67.8,73.3,79.5,67.8,71.7,76.9,67.8,73.3,79.5,64,79,94,11.9,13,13.9,1013.8,1015.6,1017.1,1018.1,1019.9,1021.5,4.2,5.7,7.1,63,7.4,9.1,10.5,65,7.6,9.6,10.8,65,0,0,16,79,100,0,103.9,322.7,2493.7,15,0
8,US,9/10/2021,253,63.4,73.7,84.3,55.5,60.2,64.2,46.2,49.1,52,63.6,74.6,84.2,63.6,73.7,84.2,63.6,74.6,84.2,27,43,59,7,7.7,8.5,979.6,982,983.9,1015.5,1017.8,1019.7,2.1,3.3,4.9,70,2.6,5,9.2,61,2.6,5.3,10.2,62,0,0,0,0,0,0,284.2,909.5,6820.3,0,0
8,US,9/11/2021,254,65.7,75.9,86.1,57.1,62,66.2,50.3,51.7,53.4,65.8,76.6,85.9,65.8,75.9,85.9,65.8,76.6,85.9,30,44,57,7.9,8.4,9,984.1,986.1,987.7,1020,1021.8,1023.6,3.3,5.1,7.8,123,6.1,8.2,10.3,123,6.4,8.7,11,125,0,0,0,2,18,0,278.4,894.4,6682,0,0
8,US,9/12/2021,255,67.1,77.9,88.6,58.5,63.5,67.2,50.5,53.1,56.4,67.3,78.8,88.6,67.3,77.9,88.6,67.3,78.8,88.6,27,44,59,8.2,8.9,10,986.2,988.1,990.2,1021.6,1023.9,1026,2.5,4.4,7.4,127,4.4,6.8,10.3,129,4.5,7.2,11,132,0,0,0,0,0,0,276.9,891.8,6644,0,0
8,US,9/13/2021,256,69.3,79.8,90,60.7,64.5,67.5,49.5,53.4,55.7,69.5,81.1,89.7,69.5,79.8,89.7,69.5,81.1,89.7,25,42,59,7.9,9.1,9.8,982.7,985.5,988.1,1018,1021.1,1023.9,1.5,3.7,7.6,129,1.4,5.1,8.9,131,1.4,5.3,9.4,133,0,0,0,61,100,0,258.3,865.4,6199.9,5,0
8,US,9/14/2021,257,71.8,78.9,87.7,61.7,65.3,67.9,54.1,56.4,63,76.2,80.4,87.6,71.9,78.9,87.6,76.2,80.4,87.6,32,47,67,9.2,10.1,12.7,979.8,982,983.9,1015,1017.5,1019.6,0.9,4.6,8.8,128,1.7,6.6,11.5,130,1.6,6.9,11.8,132,0,0,28,89,100,0,210.8,818.6,5059.9,15,0
8,US,9/15/2021,258,69.7,73.7,81.2,62.8,66.3,68.5,57.1,62.4,66.6,76.2,77.3,80.2,71.3,73.7,78,76.2,77.3,80.2,60,68,83,10.3,12.5,14.3,978.4,979.9,981.5,1013.7,1015.4,1017,2,4.4,6.2,126,3.3,6.6,9.5,131,3.5,6.8,10.1,133,0.04,0,7,67,100,0,121.4,429.2,2913.5,30,0
8,US,9/16/2021,259,68.9,77.2,89,67.2,69.1,70.8,61.3,64.9,67.6,69.3,78.9,88.2,69.3,77.2,87.1,69.3,78.9,88.2,42,69,93,12.2,13.7,14.8,976.2,978.1,979.2,1011.4,1013.5,1014.6,1.2,5,8.4,328,2.3,7.4,13.5,328,2.6,7.8,14.2,328,0.07,0,0,51,100,0,231,790.6,5543.6,30,0
8,US,9/17/2021,260,69.4,79.8,91.8,65.5,68.3,71.1,57.2,61.9,64.1,69.8,81.5,90.2,69.8,79.8,90.2,69.8,81.5,90.2,33,57,80,10.6,12.3,13.1,977.8,979.5,980.8,1012.9,1014.9,1016.3,0.3,2.9,4.9,73,0.7,4.2,8,63,0.9,4.5,8.7,66,0,0,0,33,100,0,247.3,775.9,5934.3,25,0
8,US,9/18/2021,261,73.6,79.9,88.1,65,68.2,69.3,55.9,61.6,66.6,78.1,81.5,87.9,75.1,79.9,87.9,78.1,81.5,87.9,34,55,75,10,12.2,14.3,980.6,982.1,983.4,1016.1,1017.5,1018.9,0.4,2.9,5.7,74,0.5,4.1,7.3,81,0.8,4.3,7.8,85,0.01,0,20,81,100,0,146.5,533.1,3515,30,0
8,US,9/19/2021,262,72.8,79.6,89.6,64.2,66.6,69,55.9,58.8,60.9,76.8,81.1,89.1,73.3,79.6,89.1,76.8,81.1,89.1,32,50,61,10,11,11.8,982.9,983.6,985.1,1018.2,1019.2,1020.7,1.8,4.6,7.6,103,1.3,6.6,9.6,108,1,6.9,9.9,109,0,0,0,37,99,0,196,797.4,4702.8,30,0
8,US,9/20/2021,263,70.6,78,87.2,62.8,64.9,66.4,46.2,55.2,62.3,75.7,79.9,86.5,70.7,78,86.5,75.7,79.9,86.5,25,48,67,7,9.8,12.3,983.6,984.8,987.1,1019.1,1020.4,1022.9,4.2,6.9,9.3,86,8.2,11.2,13.7,88,8.6,11.7,14.1,89,0,0,0,27,100,0,261.5,811,6275.2,39,0
8,US,9/21/2021,264,72.2,78.4,88,64,66,67.6,53.6,58.2,63.2,76.5,80.2,87.6,72.4,78.4,87.6,76.5,80.2,87.6,31,52,72,9.2,10.8,12.7,979.3,981.9,983.9,1014.5,1017.4,1019.5,3.5,6.3,9.3,103,6.8,10,13.4,102,7.4,10.5,13.8,103,0,0,2,60,100,0,232.8,772.8,5586.8,31,0
8,US,9/22/2021,265,70.8,79.7,88.3,60.6,65,67.7,51.7,54.9,63.6,75.9,81.1,88.1,70.9,79.7,88.1,75.9,81.1,88.1,29,44,66,8.6,9.7,13,977,979.2,980.9,1012.1,1014.6,1016.4,5,7.2,9.6,113,9.1,11.9,14,114,9.7,12.4,14.4,115,0.01,0,15,62,100,0,244.7,789.8,5871.5,25,0
8,US,9/23/2021,266,69.7,71.4,83.4,67.8,69.5,70.7,64.7,68.7,70.1,73.8,75.8,77.6,70,71.4,74.3,73.8,75.8,77.6,72,92,97,13.5,15.4,16.1,977.3,978.3,979.6,1012.8,1013.8,1015.2,3.5,6,8.3,128,6.5,10.7,14.8,131,6.9,11.3,15.6,133,0.51,0,100,100,100,0,24.4,111.2,585.9,15,0
8,US,9/24/2021,267,70.6,78.6,89.1,68,69.7,70.8,57.3,64.7,69.9,75.9,81.2,88.7,70.9,78.6,88.7,75.9,81.2,88.7,34,66,97,10.5,13.6,16,979.5,981.7,984.2,1015.1,1017.2,1019.8,0.9,3,4.5,105,1.3,4.7,9.3,111,1.3,4.9,9.9,112,0.02,0,0,40,100,0,241.4,782.6,5794.3,10,0
9,US,9/10/2021,253,60.4,71,83,53.8,58.4,63.1,43.8,47,49.6,60.5,71.5,82.7,60.4,71,82.7,60.5,71.5,82.7,25,45,64,6.3,7,7.7,989.4,992.3,995.1,1014.7,1017.6,1020.5,1.3,5.1,8.2,2,1.3,8.8,15.2,6,1.3,9.5,16.9,7,0,0,0,16,100,0,276.4,887.4,6632.7,0,0
9,US,9/11/2021,254,61.6,73.1,85.4,53.9,59.7,64.8,46.4,48.4,52.2,61.8,73.7,85.3,61.8,73.1,85.3,61.8,73.7,85.3,26,44,59,6.9,7.4,8.4,995.3,997.2,999,1020.8,1022.5,1024.3,0.4,3.4,5.5,215,0.3,5.6,13,206,0.4,5.9,14.6,205,0,0,0,5,79,0,271.3,874.8,6509.9,0,0
9,US,9/12/2021,255,62.6,75,88.2,58.1,62.9,67.7,52.1,54.5,56.8,62.8,75.9,88.2,62.8,75,88.2,62.8,75.9,88.2,29,52,76,8.4,9.2,10,996.8,998.8,1000.8,1021.8,1024,1026.2,3.2,5.1,6.4,226,6,9.5,12.8,223,6.1,10.2,14.4,223,0,0,0,0,0,0,266.4,862.5,6392.6,0,0
9,US,9/13/2021,256,65.1,77.6,91.6,59.5,64.2,69.3,51.2,54.9,56.6,65.3,78.4,91.6,65.3,77.6,91.6,65.3,78.4,91.6,26,49,71,8.4,9.4,10,993,996,998.2,1017.8,1021.2,1023.6,3.7,4.5,5.8,214,4.4,8.5,12.6,215,4.4,9.2,14,216,0,0,0,21,100,0,263,853.3,6311.7,0,0
9,US,9/14/2021,257,65.7,76.7,90,59.5,63.4,68.1,49.2,53.8,57.7,65.8,77.6,90,65.8,76.7,90,65.8,77.6,90,26,48,71,7.6,9.1,10.4,990.5,993,995,1015.4,1018.1,1020.2,3.1,4.7,6.4,185,4.8,8.6,12.2,187,4.9,9.3,13.7,188,0,0,0,48,100,0,256.7,843,6160.3,5,0
9,US,9/15/2021,258,64.6,76.4,89.4,60.9,66.4,69.4,52.4,60,67.1,65.4,77.4,88.6,65.4,76.4,88.6,65.4,77.4,88.6,29,61,83,8.8,11.5,14.5,988.4,990.7,992.6,1013.1,1015.8,1018,1.1,5.2,7.8,175,2.4,9.1,14,178,2.7,9.7,15,179,0,0,0,27,82,0,255.5,800,6130.5,35,0
9,US,9/16/2021,259,67.3,73.9,84.7,65.6,68.1,70.6,62.5,65.2,67.5,67.5,75.8,85.9,67.5,73.9,84.7,67.5,75.8,85.9,47,76,96,12.5,13.6,14.6,986.9,988.7,989.9,1011.8,1013.7,1015,0.4,3.8,5.4,51,0.9,7.2,11.3,51,1.1,7.8,12.5,51,0.15,0,8,54,100,0,146.8,576.3,3522.3,30,0
9,US,9/17/2021,260,65.4,75.6,87.7,58.9,65,69.6,49.1,58.2,62.8,66.5,76.4,87.1,66.5,75.6,87.1,66.5,76.4,87.1,33,58,83,7.7,10.7,12.4,988.5,990.3,991.7,1013.3,1015.4,1016.9,1,3.8,5.9,21,1.7,6.8,11.7,29,1.8,7.3,12.8,31,0,0,0,11,52,0,250.6,760.8,6014.1,30,0
9,US,9/18/2021,261,63.2,76.3,90.3,55.1,62.3,68.8,45.2,51.9,57.1,64.2,76.8,89.2,64.2,76.3,89.2,64.2,76.8,89.2,30,44,57,6.5,8.5,10.2,991.8,993.3,994.8,1016.7,1018.5,1020,0.5,3.4,5.9,32,0.4,6,12.6,47,0.4,6.5,13.7,49,0,0,0,0,0,0,255.5,799.9,6132.4,27,0
9,US,9/19/2021,262,66.6,76.6,89.5,57.4,63.6,68.9,45.9,54.1,61.5,67.6,77.6,88.7,67.6,76.6,88.7,67.6,77.6,88.7,28,48,73,6.7,9.3,11.9,993.5,995.3,996.9,1018.4,1020.5,1022.1,3.3,5.1,7.3,81,4.8,8.5,15.2,86,4.6,9,16.7,88,0,0,0,0,0,0,252.5,792.8,6060.6,28,0
